Level	Date and Time	Source	Event ID	Task Category
Information	10/12/2022 4:58:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 97aae938-920a-41a7-aa0e-46ff58d3882a; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:55:42 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:55:42Z] Session (ID: 45c2284b-7c61-44e0-a358-a8b573eb2feb) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:55:42 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 45c2284b-7c61-44e0-a358-a8b573eb2feb) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:45:27 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page a475b101-0640-4d29-ba86-95f0e7e402e1"
Information	10/12/2022 4:45:27 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page ae398015-375d-431e-b17c-cd33918e4dfa"
Information	10/12/2022 4:45:12 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page ae398015-375d-431e-b17c-cd33918e4dfa to collection"
Information	10/12/2022 4:44:58 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page a475b101-0640-4d29-ba86-95f0e7e402e1 to collection"
Information	10/12/2022 4:44:31 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:44:31Z] Session (ID: 45c2284b-7c61-44e0-a358-a8b573eb2feb) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:44:31 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 45c2284b-7c61-44e0-a358-a8b573eb2feb) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:44:20 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:44:20Z] Created session: 45c2284b-7c61-44e0-a358-a8b573eb2feb; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 4:44:20 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 45c2284b-7c61-44e0-a358-a8b573eb2feb; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 4:44:20 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 45c2284b-7c61-44e0-a358-a8b573eb2feb; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/12/2022 4:43:53 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:43:53Z] Session (ID: fab42402-2d09-4b75-a645-fc46c3819a75) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/12/2022 4:43:53 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: fab42402-2d09-4b75-a645-fc46c3819a75) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/12/2022 4:43:43 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:43:43Z] Session (ID: fab42402-2d09-4b75-a645-fc46c3819a75) started. Process Name: Login"
Information	10/12/2022 4:43:43 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: fab42402-2d09-4b75-a645-fc46c3819a75) started. Process Name: Login"
Information	10/12/2022 4:43:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:43:29Z] Created session: fab42402-2d09-4b75-a645-fc46c3819a75; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:43:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: fab42402-2d09-4b75-a645-fc46c3819a75; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:43:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: fab42402-2d09-4b75-a645-fc46c3819a75; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:31:33 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:31:33Z] Session deleted - ID: bd8c05af-e3f3-46f3-80d5-fb8a6ce0fafa"
Information	10/12/2022 4:31:33 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session deleted - ID: bd8c05af-e3f3-46f3-80d5-fb8a6ce0fafa"
Information	10/12/2022 4:31:33 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session deleted - ID: bd8c05af-e3f3-46f3-80d5-fb8a6ce0fafa"
Information	10/12/2022 4:29:31 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:29:31Z] Created session: bd8c05af-e3f3-46f3-80d5-fb8a6ce0fafa; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 4:29:31 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: bd8c05af-e3f3-46f3-80d5-fb8a6ce0fafa; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 4:29:31 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: bd8c05af-e3f3-46f3-80d5-fb8a6ce0fafa; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/12/2022 4:28:51 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:28:51Z] Session (ID: be5fd3db-e658-44df-b9fc-44f9cfa9ec73) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/12/2022 4:28:51 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: be5fd3db-e658-44df-b9fc-44f9cfa9ec73) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/12/2022 4:28:40 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:28:40Z] Session (ID: be5fd3db-e658-44df-b9fc-44f9cfa9ec73) started. Process Name: Login"
Information	10/12/2022 4:28:40 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: be5fd3db-e658-44df-b9fc-44f9cfa9ec73) started. Process Name: Login"
Information	10/12/2022 4:28:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:28:29Z] Created session: be5fd3db-e658-44df-b9fc-44f9cfa9ec73; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:28:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: be5fd3db-e658-44df-b9fc-44f9cfa9ec73; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:28:29 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: be5fd3db-e658-44df-b9fc-44f9cfa9ec73; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:25:12 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:25:12Z] Session (ID: 2d32e50c-fda7-4482-a6c3-bcc85370bc09) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:25:12 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 2d32e50c-fda7-4482-a6c3-bcc85370bc09) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:15:25 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 406ac244-0e78-4747-be75-7f8629141c3c"
Information	10/12/2022 4:15:25 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page c4502bfa-3ce2-4254-9d21-ce3fe7dfa1bb"
Information	10/12/2022 4:15:09 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page c4502bfa-3ce2-4254-9d21-ce3fe7dfa1bb to collection"
Information	10/12/2022 4:14:56 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 406ac244-0e78-4747-be75-7f8629141c3c to collection"
Information	10/12/2022 4:14:24 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:14:24Z] Session (ID: 2d32e50c-fda7-4482-a6c3-bcc85370bc09) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:14:24 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 2d32e50c-fda7-4482-a6c3-bcc85370bc09) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:14:14 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:14:14Z] Created session: 2d32e50c-fda7-4482-a6c3-bcc85370bc09; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 4:14:14 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 2d32e50c-fda7-4482-a6c3-bcc85370bc09; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 4:14:14 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 2d32e50c-fda7-4482-a6c3-bcc85370bc09; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/12/2022 4:13:46 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:13:46Z] Session (ID: 9eebd169-5a9d-4589-8900-ce0c85421ae7) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/12/2022 4:13:46 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 9eebd169-5a9d-4589-8900-ce0c85421ae7) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/12/2022 4:13:37 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:13:37Z] Session (ID: 9eebd169-5a9d-4589-8900-ce0c85421ae7) started. Process Name: Login"
Information	10/12/2022 4:13:37 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 9eebd169-5a9d-4589-8900-ce0c85421ae7) started. Process Name: Login"
Information	10/12/2022 4:13:28 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:13:28Z] Created session: 9eebd169-5a9d-4589-8900-ce0c85421ae7; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:13:28 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 9eebd169-5a9d-4589-8900-ce0c85421ae7; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:13:28 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 9eebd169-5a9d-4589-8900-ce0c85421ae7; process: Login; Run Mode: Exclusive"
Information	10/12/2022 4:10:03 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 04:10:03Z] Session (ID: fab72190-4a7d-4ae6-93b4-6f32dea4337c) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:10:03 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: fab72190-4a7d-4ae6-93b4-6f32dea4337c) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 4:00:23 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page f0e684ee-964b-42e2-8011-645ba67a0fe7"
Information	10/12/2022 4:00:22 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 1445e9e4-acd3-4d94-83bf-e916de0e43ab"
Information	10/12/2022 4:00:07 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 1445e9e4-acd3-4d94-83bf-e916de0e43ab to collection"
Information	10/12/2022 3:59:51 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page f0e684ee-964b-42e2-8011-645ba67a0fe7 to collection"
Information	10/12/2022 3:59:23 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 03:59:23Z] Session (ID: fab72190-4a7d-4ae6-93b4-6f32dea4337c) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 3:59:23 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: fab72190-4a7d-4ae6-93b4-6f32dea4337c) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 3:59:12 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 03:59:12Z] Created session: fab72190-4a7d-4ae6-93b4-6f32dea4337c; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 3:59:12 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: fab72190-4a7d-4ae6-93b4-6f32dea4337c; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 3:59:12 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: fab72190-4a7d-4ae6-93b4-6f32dea4337c; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/12/2022 3:58:46 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 03:58:46Z] Session (ID: a44f711b-e79f-4f17-867f-a07c54ae9721) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/12/2022 3:58:46 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a44f711b-e79f-4f17-867f-a07c54ae9721) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/12/2022 3:58:37 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 03:58:37Z] Session (ID: a44f711b-e79f-4f17-867f-a07c54ae9721) started. Process Name: Login"
Information	10/12/2022 3:58:37 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a44f711b-e79f-4f17-867f-a07c54ae9721) started. Process Name: Login"
Information	10/12/2022 3:58:26 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 03:58:26Z] Created session: a44f711b-e79f-4f17-867f-a07c54ae9721; process: Login; Run Mode: Exclusive"
Information	10/12/2022 3:58:26 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a44f711b-e79f-4f17-867f-a07c54ae9721; process: Login; Run Mode: Exclusive"
Information	10/12/2022 3:58:26 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a44f711b-e79f-4f17-867f-a07c54ae9721; process: Login; Run Mode: Exclusive"
Information	10/12/2022 3:45:58 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 03:45:58Z] Session (ID: 23925898-1318-4ecc-a12a-12bc4aa47c00) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 3:45:58 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 23925898-1318-4ecc-a12a-12bc4aa47c00) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 2:15:38 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 5211ec26-4f16-4203-8d43-368bbccd99ab"
Information	10/12/2022 2:15:02 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 5211ec26-4f16-4203-8d43-368bbccd99ab to collection"
Information	10/12/2022 2:14:24 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 02:14:24Z] Session (ID: 23925898-1318-4ecc-a12a-12bc4aa47c00) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 2:14:24 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 23925898-1318-4ecc-a12a-12bc4aa47c00) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 2:14:14 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 02:14:14Z] Created session: 23925898-1318-4ecc-a12a-12bc4aa47c00; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 2:14:14 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 23925898-1318-4ecc-a12a-12bc4aa47c00; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/12/2022 2:14:14 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 23925898-1318-4ecc-a12a-12bc4aa47c00; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/12/2022 2:13:51 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 02:13:51Z] Session (ID: ad9dcfc4-767b-4abd-bb24-04bc393a8a54) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/12/2022 2:13:51 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: ad9dcfc4-767b-4abd-bb24-04bc393a8a54) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/12/2022 2:13:39 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 02:13:39Z] Session (ID: ad9dcfc4-767b-4abd-bb24-04bc393a8a54) started. Process Name: Login"
Information	10/12/2022 2:13:39 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: ad9dcfc4-767b-4abd-bb24-04bc393a8a54) started. Process Name: Login"
Information	10/12/2022 2:13:28 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 02:13:28Z] Created session: ad9dcfc4-767b-4abd-bb24-04bc393a8a54; process: Login; Run Mode: Exclusive"
Information	10/12/2022 2:13:28 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: ad9dcfc4-767b-4abd-bb24-04bc393a8a54; process: Login; Run Mode: Exclusive"
Information	10/12/2022 2:13:28 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: ad9dcfc4-767b-4abd-bb24-04bc393a8a54; process: Login; Run Mode: Exclusive"
Information	10/12/2022 12:10:11 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-12 00:10:11Z] Session (ID: 27a392c5-3fee-48de-acce-01d1e20927dc) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/12/2022 12:10:11 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 27a392c5-3fee-48de-acce-01d1e20927dc) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
